SIREN;"Raison sociale";Dirigeant;"Site web";Ville;"Code APE";"Résultat net";"Estimation des cotations";"Estimation des encours";"Années d'existence";Département;"Chiffre d'affaires";Effectif;"Capital social";"Capitaux propres";"Code postal";"Date de création";EBITDA;"Forme juridique";Profitabilité;Statuts;Trésorerie;Valorisation;Adresse;"Fonds de roulement";URL
444212955;SOLOCAL;"Hervé Milcent";http://www.solocal.com/;BOULOGNE-BILLANCOURT;5812Z;38795000;3;598290;22;92;366418000;3632;881108000;509421000;92100;2002-03-11T00:00:00.000Z;69800000;"SA à conseil d'administration";10;Active;39886000;;"PAGES BLANCHES, 204 ROND-POINT DU PONT DE SEVRES BOULOGNE-BILLANCOURT, 92100";-197746000;https://infonet.fr/entreprises/44421295500496-solocal/
300571049;"PETIT FORESTIER LOCATION";"Sylvain Dupont";http://www.groupe-petit-forestier.fr/;VILLEPINTE;7712Z;9179382;3;1500000;52;93;366113457;1420;2020000;253774350;93420;1972-01-01T00:00:00.000Z;163272887;"Société par actions simplifiée";2;Active;830129;;"PETIT FORESTIER LOCATION, 11 ROUTE DE TREMBLAY VILLEPINTE, 93420";160098890;https://infonet.fr/entreprises/30057104900018-petit-forestier-location/
754801348;"LA COOPERATIVE WELCOOP";"Dominique Pautrat";http://www.lacooperativewelcoop.com/;VILLERS-LÈS-NANCY;8211Z;;2;1500000;70;54;365774683;2000;16783776;186576926;54600;1954-01-01T00:00:00.000Z;66536462;"SA à directoire";;Active;38184123;;"CERP LORRAINE - LIEUDIT FR, 5 ALLEE DE SAINT-CLOUD VILLERS-LÈS-NANCY, 54600";100319168;https://infonet.fr/entreprises/75480134800261-la-cooperative-welcoop/
318354818;"ANDREAS STIHL SAS";"Alexandre Francisco Karl Thorn";http://www.stihl.fr/;TORCY;4661Z;17323741;3;1500000;44;77;365766424;127;10000000;63466144;77200;1980-01-01T00:00:00.000Z;26330633;"Société par actions simplifiée";4;Active;30795098;24132242;"STIHL VIKING, RUE DES EPINETTES TORCY, 77200";49772042;https://infonet.fr/entreprises/31835481800029-andreas-stihl-sas/
672049715;"TOTALENERGIES MARKETING ANTILLES GUYANE";"Mathieu Paul Emile Dauchy";https://eboutique.totalenergies.mq/;"LE LAMENTIN";4671Z;9483326;4;33119;57;972;365109844;41;280288;22419402;97232;1967-01-01T00:00:00.000Z;13478117;"Société par actions simplifiée";2;Active;2207998;;"Z.I, CALIFORNIE LE LAMENTIN, 97232";-6794283;https://infonet.fr/entreprises/67204971500242-totalenergies-marketing-antilles-guyane/
481020022;PAREA;Atac;http://www.auchan.fr/;VILLENEUVE-D'ASCQ;4730Z;7873647;3;1500000;19;59;365080213;1;6040860;19165891;59491;2005-01-10T00:00:00.000Z;12580887;"SASU Société par actions simplifiée à associé unique";2;Active;1382951;3204303;"LIEUDIT MORE BOUTEILLE, 200 RUE DE LA RECHERCHE VILLENEUVE-D'ASCQ, 59491";11756395;https://infonet.fr/entreprises/48102002201596-parea/
331312108;"VALEO SYSTEMES THERMIQUES";"Francisco Moreno Ortega";https://www.valeo.com/fr/;"LA VERRIÈRE";2932Z;35419000;3;1500000;39;78;364944000;1832;37114000;618255000;78320;1984-12-19T00:00:00.000Z;9283000;"Société par actions simplifiée";9;Active;366000;;"LA VERRIERE, 8 RUE LOUIS LORMAND LA VERRIÈRE, 78320";;https://infonet.fr/entreprises/33131210800037-valeo-systemes-thermiques/
384827531;"FINANCIERE COLJAN";Sofisa;;CHOLET;6420Z;;5;1500000;32;49;364855003;1;202400;15847812;49300;1992-03-06T00:00:00.000Z;6265826;"Société par actions simplifiée";;Active;5551474;;"ZA DU CORMIER, 1 BOULEVARD JEAN ROUYER CHOLET, 49300";33034458;https://infonet.fr/entreprises/38482753100037-financiere-coljan/
558502811;ESKA;;https://www.derichebourg.com/;JOUY-AUX-ARCHES;3832Z;16391491;3;1500000;34;57;364250902;350;2308680;39860796;57130;1990-01-01T00:00:00.000Z;33509767;"Société par actions simplifiée";4;Active;14211237;;"CFF RECYCLING ESKA, 56 RUE DE METZ JOUY-AUX-ARCHES, 57130";8810952;https://infonet.fr/entreprises/55850281100182-eska/
529660748;ENR'CERT;"Enalia Capital";https://www.enr-cert.com/;COURBEVOIE;7112B;4539665;4;1500000;13;92;363827665;41;93307;14813680;92400;2010-11-02T00:00:00.000Z;7752818;"Société par actions simplifiée";1;Active;1524766;;", 17 PLACE DES REFLETS COURBEVOIE, 92400";56266823;https://infonet.fr/entreprises/52966074800060-enr-cert/
384402871;"CAISSE EPARGNE PREVOYANCE COTE D'AZUR";"Claude Valade";https://www.caisse-epargne.fr/cote-d-azur/;NICE;6419Z;;3;248000;33;6;363497000;2000;515034000;1852038000;06000;1990-10-25T00:00:00.000Z;132190000;"SA à directoire";;Active;;;"AGENCE ARENAS, 455 PROMENADE DES ANGLAIS NICE, 06000";23512462000;https://infonet.fr/entreprises/38440287100543-caisse-epargne-prevoyance-cote-d-azur/
457510360;TISSERIN;"Ludovic Montaudon";https://www.groupe-tisserin.com/;LILLE;7830Z;;5;1500000;67;59;363078000;300;170000;138403000;59800;1957-01-01T00:00:00.000Z;13225000;"SA coopérative à conseil d'administration";;Active;175895000;;", 612 RUE DE LA CHAUDE RIVIERE LILLE, 59800";253120000;https://infonet.fr/entreprises/45751036000052-tisserin/
354013575;"DELFINGEN INDUSTRY";"Gérald Streit";http://www.delfingen.com/;ANTEUIL;7010Z;;3;1500000;34;25;362994000;2000;4106000;138145000;25340;1990-03-08T00:00:00.000Z;42829000;"SA à conseil d'administration";;Active;26452000;49229000;"DELFINGEN, RUE EMILE STREIT ANTEUIL, 25340";93451000;https://infonet.fr/entreprises/35401357500031-delfingen-industry/
971506191;CLAUGER;"Frédéric Paul Robert Marie Minssieux";https://www.clauger.com/;BRIGNAIS;3320B;7297137;4;1500000;53;69;362963294;2000;1525000;32500815;69530;1971-01-01T00:00:00.000Z;12514503;"Société par actions simplifiée";2;Active;43697455;;"CLAUGER APPLICATIONS DU FROID, 7 RUE DE L’INDUSTRIE BRIGNAIS, 69530";69949462;https://infonet.fr/entreprises/97150619100024-clauger/
429840853;"EQUINIX FRANCE SAS";"Regis, Philippe Castagne";http://www.equinix.fr/;PARIS;6311Z;5319462;3;1500000;24;75;362540465;157;535627795;484610692;75015;2000-03-01T00:00:00.000Z;44938025;"Société par actions simplifiée";1;Active;4883621;161185019;"IX EUROPE, 35 RUE DE LA FEDERATION PARIS, 75015";-77833654;https://infonet.fr/entreprises/42984085300106-equinix-france-sas/
950417493;"CORTEVA AGRISCIENCE FRANCE SAS";"Sylvain Bedel";http://www.corteva.fr/;GUYANCOURT;2020Z;13633560;3;1500000;34;78;362208140;243;21541047;93373548;78280;1989-10-12T00:00:00.000Z;15408077;"Société par actions simplifiée";3;Active;175649;;"BATIMENT EQUINOXE 2, 1 BIS AVENUE DU HUIT MAI 1945 GUYANCOURT, 78280";;https://infonet.fr/entreprises/95041749300273-corteva-agriscience-france-sas/
326677366;AGORA;"Thierry Dupont";https://www.coopagora.fr/;CLAIROIX;4621Z;3515145;4;1500000;41;60;361329793;221;7228774;84064398;60280;1982-08-12T00:00:00.000Z;7647343;"Union de sociétés coopératives agricoles";0;Active;52367396;;"AGORA, 2 RUE DE ROYE CLAIROIX, 60280";125846013;https://infonet.fr/entreprises/32667736600089-agora/
398458752;"GVA BYMYCAR LYON";"By My Car Automotive";http://www.bymycar.fr/;LYON;4511Z;3755524;4;1500000;29;69;360808815;2000;1974177;22981099;69009;1994-09-01T00:00:00.000Z;7762112;"SASU Société par actions simplifiée à associé unique";1;Active;12307082;;"BY MY CAR, 65 RUE DU SOUVENIR LYON, 69009";17917878;https://infonet.fr/entreprises/39845875200068-gva-bymycar-lyon/
303409619;"TOYOTA MATERIAL HANDLING FRANCE";"Jose Maria Gener Martinez";http://www.toyota-forklifts.fr/;BUSSY-SAINT-GEORGES;3312Z;19633520;2;1500000;49;77;360654268;723;3050000;55026673;77600;1975-01-01T00:00:00.000Z;42700311;"SASU Société par actions simplifiée à associé unique";5;Active;19624435;;"PARC GUSTAVE EIFFEL, 4 AVENUE DE L'EUROPE BUSSY-SAINT-GEORGES, 77600";51142371;https://infonet.fr/entreprises/30340961900226-toyota-material-handling-france/
431919208;"FARINIA GIE";"Daniel Bellier";https://www.farinia.com/;PARIS;8299Z;;5;1500000;24;75;360267000;3;11005000;65571000;75008;2000-06-15T00:00:00.000Z;;"Groupement d'intérêt économique";;Active;62112000;300130000;", 44 RUE DE LISBONNE PARIS, 75008";67203000;https://infonet.fr/entreprises/43191920800022-farinia-gie/
428661367;"LACTALIS EUROPE";"Michel François Jacques Auguste Peslier";https://www.lactalis-international.com/;CHOISY-LE-ROI;4633Z;;5;105200;24;94;359900597;505;16000;16000;94600;1999-11-12T00:00:00.000Z;2303446;"Société en nom collectif";;Active;;;"4E ETAGE IMMEUBLE ORIX, 16 AVENUE JEAN JAURES CHOISY-LE-ROI, 94600";7067496;https://infonet.fr/entreprises/42866136700014-lactalis-europe/
377917067;EQIOM;"Robert Huet";http://www.eqiom.com/;COURBEVOIE;2351Z;18648025;3;1500000;34;92;359033267;2000;140300070;371588616;92400;1990-04-30T00:00:00.000Z;58468214;"Société par actions simplifiée";5;Active;48711;;"ZAC DANTON, 10 AVENUE DE L'ARCHE COURBEVOIE, 92400";168586676;https://infonet.fr/entreprises/37791706700466-eqiom/
302208301;PERNOD;"Philippe Roger René Coutin";http://www.pernod-ricard.com/;CRÉTEIL;1101Z;22319766;3;1500000;49;94;358863665;494;40000000;117631522;94000;1974-09-12T00:00:00.000Z;30639860;"Société par actions simplifiée";6;Active;436482;;"LES GRANDES MARQUES CONTINENTALES, 51 CHEMIN DES MECHES CRÉTEIL, 94000";77477816;https://infonet.fr/entreprises/30220830100366-pernod/
578504102;"PUMA FRANCE SAS";"Christophe Cance";http://www.puma.com/;STRASBOURG;4642Z;20059092;3;1500000;67;67;358764201;194;17657791;83701783;67000;1957-01-01T00:00:00.000Z;33800855;"Société par actions simplifiée";5;Active;76289454;70187779;"PUMA OUNINPOHJA, 4 A PLACE ADRIEN ZELLER STRASBOURG, 67000";;https://infonet.fr/entreprises/57850410200455-puma-france-sas/
629800988;"EIFFAGE RAIL";"Eiffage Infrastructures Gestion Et Developpement";https://www.eiffagerail.com/;AZAY-SUR-CHER;4212Z;-325797;5;1500000;62;37;358703362;1603;10000000;-1064906;37270;1962-01-01T00:00:00.000Z;33531532;"Société par actions simplifiée";0;Active;38515810;;"2 EME ETAGE, 24 ROUTE DES CHARPEREAUX AZAY-SUR-CHER, 37270";-20010988;https://infonet.fr/entreprises/62980098800160-eiffage-rail/
478780844;"CLAAS RESEAU AGRICOLE";"Denis Jouanne";http://www.claas-auvergne.fr/;YMERAY;4661Z;1066000;5;1500000;19;28;358424000;786;27400000;44312000;28320;2004-09-21T00:00:00.000Z;4148000;"Société par actions simplifiée";0;Active;749000;;"A LA SABLIERE, 2 CHEMIN DES GRANDS PRES DU GUE YMERAY, 28320";102413000;https://infonet.fr/entreprises/47878084400799-claas-reseau-agricole/
449176460;"CONTINENTAL BITUMEN FRANCE";"Jérémy Courtois";https://continentalbitumen.com/;PARIS;2399Z;6784180;4;1500000;20;75;358015210;5;6037000;24318840;75015;2003-07-03T00:00:00.000Z;9902707;"SARL unipersonnelle";1;Active;10742009;;", 1 RUE DU COLONEL PIERRE AVIA PARIS, 75015";;https://infonet.fr/entreprises/44917646000029-continental-bitumen-france/
777346099;ASTURIENNE;"Patrice, Camille, Robert Richard";https://www.saint-gobain.com/;PARIS;4673A;15826994;3;1500000;51;75;357907051;650;6572000;45428411;75019;1973-01-01T00:00:00.000Z;24811825;"Société par actions simplifiée";4;Active;20541;;"ASTURIENNE, 216 AVENUE JEAN JAURES PARIS, 75019";25562815;https://infonet.fr/entreprises/77734609901329-asturienne/
672008489;"ORANO DS- DEMANTELEMENT ET SERVICES";"Jean-christophe, Bernard Patout";https://www.orano.group/;MASSY;3822Z;2252000;5;1500000;57;91;357477000;11000;7259000;21495000;91300;1966-11-28T00:00:00.000Z;15897000;"SA à conseil d'administration";0;Active;1760000;;"BUREAU IDF, 25 RUE ALEXANDRA DAVID-NEEL MASSY, 91300";;https://infonet.fr/entreprises/67200848900532-orano-ds-demantelement-et-services/
794195818;"ATELIER DE FRANCE";"Antoine Courtois";http://www.ateliers-de-france.fr/;PARIS;6612Z;;3;1500000;10;75;357459000;8;64926000;129389000;75003;2013-07-04T00:00:00.000Z;27206000;"SASU Société par actions simplifiée à associé unique";;Active;85914000;;", 12 RUE DU PARC ROYAL PARIS, 75003";51208000;https://infonet.fr/entreprises/79419581800024-atelier-de-france/
444404941;"CEPHEID EUROPE";"Jane Amouyal";https://www.cepheid.com/en-GB.html;MAURENS-SCOPONT;4646Z;11812640;3;1500000;21;81;357443865;6000;43000;46287900;81470;2002-12-03T00:00:00.000Z;18258190;"Société par actions simplifiée";3;Active;29869950;;"MAURENS SCOPONT, LIEU-DIT VIRA SOLELH MAURENS-SCOPONT, 81470";;https://infonet.fr/entreprises/44440494100023-cepheid-europe/
402096267;"EIFFAGE ROUTE NORD EST";"Eiffage Infrastructures Gestion Et Developpement";https://www.eiffagegeniecivil.com/;REIMS;4211Z;-6170597;5;1500000;28;51;357157325;1209;7649584;6005842;51100;1995-08-08T00:00:00.000Z;-3639959;"Société par actions simplifiée";-1;Active;1749985;;"1ER ETAGE, 7 RUE PIERRE HADOT REIMS, 51100";-1011643;https://infonet.fr/entreprises/40209626700560-eiffage-route-nord-est/
900336165;HESTIA;"Hivest Capital Partners";https://www.competences-developpement.com/;PARIS;6630Z;;5;1500000;3;75;356913000;;23360000;23461000;75017;2021-06-07T00:00:00.000Z;21921000;"Société par actions simplifiée";;Active;21263000;;", 140 BOULEVARD MALESHERBES PARIS, 75017";10149000;https://infonet.fr/entreprises/90033616500023-hestia/
771501079;"BERNIS INVESTISSEMENT";"Frank Gentin";https://www.bernistrucks.com/;LIMOGES;7010Z;;4;1500000;53;87;356789254;15;10000000;46618995;87280;1971-01-01T00:00:00.000Z;20353877;"Société par actions simplifiée";;Active;5351993;;"ZONE INDUSTRIELLE NORD, 3 RUE HENRI GIFFARD LIMOGES, 87280";41201263;https://infonet.fr/entreprises/77150107900012-bernis-investissement/
562880195;"MALTERIES SOUFFLET";"Guillaume Couture";http://www.malteries-soufflet.com/;NOGENT-SUR-SEINE;1106Z;3810935;4;1500000;68;10;356037819;197;8558239;359317126;10400;1956-01-01T00:00:00.000Z;20944448;"Société par actions simplifiée";1;Active;822194;893074;", QUAI SARRAIL NOGENT-SUR-SEINE, 10400";96669397;https://infonet.fr/entreprises/56288019500028-malteries-soufflet/
305154262;JULES;"Joannes Soenen";https://www.jules.com/;ROUBAIX;4771Z;1645172;3;248000;60;59;355778906;2630;32960825;44883681;59100;1964-01-01T00:00:00.000Z;23944215;"Société par actions simplifiée";0;Active;6776972;;"JULES, 152 AVENUE ALFRED MOTTE ROUBAIX, 59100";-34760786;https://infonet.fr/entreprises/30515426200037-jules/
602052359;IN'LI;"Damien Robert";https://www.inlietmoi.fr/;PUTEAUX;6820A;523480767;1;1500000;64;92;355312860;650;799130481;2509566105;92800;1960-01-01T00:00:00.000Z;849403518;"SA à directoire";147;Active;262335924;2244123666;"TOUR ARIANE, 5 PLACE DE LA PYRAMIDE PUTEAUX, 92800";448287106;https://infonet.fr/entreprises/60205235900042-in-li/
775640865;"COMPTOIR AGRICOLE ACHAT VENTE";Binder;http://www.comptoir-agricole.org/;HOCHFELDEN;4621Z;;5;1500000;46;67;355309974;208;3118863;155848173;67270;1978-01-01T00:00:00.000Z;9187324;"Société coopérative agricole";;Active;23538199;53807568;"ZONE INDUSTRIELLE, 35 ROUTE DE STRASBOURG HOCHFELDEN, 67270";99564605;https://infonet.fr/entreprises/77564086500017-comptoir-agricole-achat-vente/
806120788;"ALLIANCE NEGOCE";"Axereal Participations - Societe Par Actions Simplifiee";;OLIVET;4621Z;-533069;5;74056;63;45;354915120;122;952112;10882368;45160;1961-01-01T00:00:00.000Z;2998289;"SASU Société par actions simplifiée à associé unique";0;Active;4937095;;"SITE ALN LE SUBDRAY, 36 RUE DE LA MANUFACTURE OLIVET, 45160";-15931296;https://infonet.fr/entreprises/80612078800039-alliance-negoce/
016250102;"HAIER FRANCE";"Yannick, Pierre, Hubert Fierling";https://www.hoovershop.fr/;SAINT-DENIS;4643Z;-2233414;5;1500000;62;93;354859369;143;13170132;17051608;93200;1962-01-01T00:00:00.000Z;-254447;"Société par actions simplifiée";0;Active;1625806;;"GROUPE CANDY HOOVER, 53 BOULEVARD ORNANO SAINT-DENIS, 93200";46108695;https://infonet.fr/entreprises/01625010200163-haier-france/
542016951;"ISS FACILITY SERVICES";"Marc-joël De Oliveira";http://www.isslink.fr/;COURBEVOIE;8122Z;2407825;4;1500000;70;92;354799518;10615;165000000;201477870;92400;1954-01-01T00:00:00.000Z;5426747;"Société par actions simplifiée";0;Active;6528;;"2  - A - 10, 2 RUE BERTHELOT COURBEVOIE, 92400";5644539;https://infonet.fr/entreprises/54201695103266-iss-facility-services/
016950842;"SEB DEVELOPPEMENT";"Stanislas Marie Alain Boubee De Gramont";http://www.groupeseb.com/;ÉCULLY;7010Z;15593291;3;1500000;48;69;354542479;11000;3250000;20471258;69130;1976-01-01T00:00:00.000Z;27278050;"SASU Société par actions simplifiée à associé unique";4;Active;127652;;"CS 90229, 112 CHEMIN DU MOULIN CARRON ÉCULLY, 69130";;https://infonet.fr/entreprises/01695084200043-seb-developpement/
399930593;"SONY INTERACTIVE ENTERTAINMENT FRANCE SA";"James Ryan";https://www.playstation.com;PARIS;4651Z;3343197;4;1500000;29;75;354507153;44;40000;7021090;75017;1995-01-30T00:00:00.000Z;6567344;"SA à conseil d'administration";0;Active;1434;;"PLAY STATION ET PLAY STATION 2, 112 AVENUE DE WAGRAM PARIS, 75017";3373343;https://infonet.fr/entreprises/39993059300039-sony-interactive-entertainment-france-sa/
759200751;"SEM DE CONSTRUCTION DU DPT DE L AIN";"Jean-yves Flochon";http://www.semcoda.com/;BOURG-EN-BRESSE;6820A;27828621;2;1500000;65;1;354174631;665;81040300;661118477;01000;1959-01-01T00:00:00.000Z;129497821;"Société anonyme d'économie mixte à conseil d'administration";7;Active;85160816;268082550;"SEMCODA APRICOT IMMOBILIER, 50 RUE DU PAVILLON BOURG-EN-BRESSE, 01000";149348629;https://infonet.fr/entreprises/75920075100130-sem-de-construction-du-dpt-de-l-ain/
824113013;PETRO-OUEST;;https://www.scaouest.fr;SAINT-ÉTIENNE-DE-MONTLUC;4730Z;44943;4;24537;7;44;354080898;3;28000;277344;44360;2016-11-25T00:00:00.000Z;424999;"Société par actions simplifiée";0;Active;1635862;;"CENTRE COMMERCIAL LECLERC, ROUTE DE CORDEMAIS SAINT-ÉTIENNE-DE-MONTLUC, 44360";-3542223;https://infonet.fr/entreprises/82411301300018-petro-ouest/
824094528;"TCL EUROPE";"Biao Jiang";;ISSY-LES-MOULINEAUX;4643Z;8367868;3;1500000;7;92;353723657;49;251800;-136229;92130;2016-12-02T00:00:00.000Z;10379329;"SASU Société par actions simplifiée à associé unique";2;Active;18984526;;"9-15, 9 RUE ROUGET DE LISLE ISSY-LES-MOULINEAUX, 92130";;https://infonet.fr/entreprises/82409452800018-tcl-europe/
843726704;"GROUPE COURIR";"Grégoire Schlumberger";http://www.courir.com/;PARIS;4764Z;15172000;3;1500000;5;75;353468000;173;65666000;87653000;75011;2018-11-06T00:00:00.000Z;37357000;"Société par actions simplifiée";4;Active;7328000;;"BATIMENT B1, 91 AVENUE LEDRU-ROLLIN PARIS, 75011";36843000;https://infonet.fr/entreprises/84372670400052-groupe-courir/
345184428;"COCA COLA PRODUCTION";"Julien Marie Josseph Vincens";https://www.coca-cola.com;SOCX;1107B;-7507076;5;1500000;36;59;353378996;322;66562804;128744427;59380;1988-06-14T00:00:00.000Z;18344883;"SASU Société par actions simplifiée à associé unique";-2;Active;215551;78685528;"COMMUNE DE SOCX, ZONE D ENTREPRISES BERGUES SOCX, 59380";-52000108;https://infonet.fr/entreprises/34518442800018-coca-cola-production/
377618392;"SOCIETE DE DISTRIBUTION DE PRODUITS MARAICHERS ET HORTICOLES DU MAROC";"Hicham Harakat";http://www.azura-group.com/;PERPIGNAN;4617B;8671258;3;1500000;34;66;353189883;134;1000000;22273036;66000;1990-01-01T00:00:00.000Z;15749477;"Société par actions simplifiée";2;Active;33028908;;"CEED, 332 RUE DE TURIN PERPIGNAN, 66000";12998368;https://infonet.fr/entreprises/37761839200056-societe-de-distribution-de-produits-maraichers-et-horticoles-du-maroc/
347951238;"ALSTOM HOLDINGS";"Bernard Delpit";https://www.alstom.com/;"SAINT OUEN SUR SEINE";7010Z;222000000;1;1500000;35;93;353000000;522;5720000000;11203000000;93400;1988-09-05T00:00:00.000Z;110000000;"SA à conseil d'administration";62;Active;334000000;;"12 LE NIEMEYER VAL DE FONT, 48 RUE ALBERT DHALENNE SAINT OUEN SUR SEINE, 93400";-2411000000;https://infonet.fr/entreprises/34795123800869-alstom-holdings/
429987415;"GRANIT NEGOCE";"Paul Yves L'anthoën";;OLIVET;4621Z;6503419;4;152800;24;45;352965086;850;5000000;12323993;45160;2000-03-22T00:00:00.000Z;9256681;"SASU Société par actions simplifiée à associé unique";1;Active;139098;;"IMMEUBLE ELLIPSIE, 36 RUE DE LA MANUFACTURE OLIVET, 45160";;https://infonet.fr/entreprises/42998741500057-granit-negoce/
639804566;"SYLVAMO FRANCE SA";"Fabrice Jacqueroux";https://www.sylvamo.com;GUYANCOURT;1712Z;38357499;1;1500000;61;78;352819473;371;28270473;102375908;78280;1963-01-01T00:00:00.000Z;58549352;"SA à conseil d'administration";10;Active;1010212;43645660;"4 PARC ARIANE IMMEUBLE PLUTON, BOULEVARD DES CHENES GUYANCOURT, 78280";60686912;https://infonet.fr/entreprises/63980456600458-sylvamo-france-sa/
331355263;"SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES";"Romain Laroche";http://www.seita.fr/;PARIS;4635Z;907018000;1;1500000;40;75;351769000;460;363395000;1332158000;75014;1983-10-01T00:00:00.000Z;310997000;"SASU Société par actions simplifiée à associé unique";257;Active;936000;;"200-216, 200 RUE RAYMOND LOSSERAND PARIS, 75014";-217445000;https://infonet.fr/entreprises/33135526301275-societe-nationale-d-exploitation-industrielle-des-tabacs-et-allumettes/
